iso_code	continent	location	date	total_cases	new_cases	new_cases_smoothed	total_deaths	new_deaths	new_deaths_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	total_deaths_per_million	new_deaths_per_million	new_deaths_smoothed_per_million	reproduction_rate	icu_patients	icu_patients_per_million	hosp_patients	hosp_patients_per_million	weekly_icu_admissions	weekly_icu_admissions_per_million	weekly_hosp_admissions	weekly_hosp_admissions_per_million	new_tests	total_tests	total_tests_per_thousand	new_tests_per_thousand	new_tests_smoothed	new_tests_smoothed_per_thousand	positive_rate	tests_per_case	tests_units	total_vaccinations	people_vaccinated	people_fully_vaccinated	total_boosters	new_vaccinations	new_vaccinations_smoothed	total_vaccinations_per_hundred	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	new_vaccinations_smoothed_per_million	stringency_index	population	population_density	median_age	aged_65_older	aged_70_older	gdp_per_capita	extreme_poverty	cardiovasc_death_rate	diabetes_prevalence	female_smokers	male_smokers	handwashing_facilities	hospital_beds_per_thousand	life_expectancy	human_development_index
LKA	Asia	Sri Lanka	1/15/2021	51594	695	612.714	255	4	4.286	2409.443	32.457	28.614	11.909	0.187	0.2	1.12									13681	1459691	68.168	0.639	14184	0.662	0.043	23.1	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/16/2021	52313	719	639	256	1	3.857	2443.02	33.577	29.841	11.955	0.047	0.18	1.12									15218	1474909	68.878	0.711	14043	0.656	0.046	22	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/17/2021	53062	749	668.857	264	8	4.571	2477.998	34.978	31.236	12.329	0.374	0.213	1.12									14984	1489893	69.578	0.7	14295	0.668	0.047	21.4	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/18/2021	53750	688	685.857	270	6	4.286	2510.128	32.13	32.03	12.609	0.28	0.2	1.12									14294	1504187	70.246	0.668	14602	0.682	0.047	21.3	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/19/2021	54419	669	697.429	273	3	4.143	2541.37	31.242	32.57	12.749	0.14	0.193	1.12									18050	1522237	71.089	0.843	15134	0.707	0.046	21.7	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/20/2021	55189	770	708.571	274	1	3.857	2577.329	35.959	33.09	12.796	0.047	0.18	1.12									16108	1538345	71.841	0.752	15354	0.717	0.046	21.7	tests performed												81.94	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/21/2021	56076	887	739.571	276	2	3.571	2618.752	41.423	34.538	12.889	0.093	0.167	1.12									19285	1557630	72.741	0.901	15946	0.745	0.046	21.6	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/22/2021	56863	787	752.714	278	2	3.286	2655.505	36.753	35.152	12.983	0.093	0.153	1.11									18515	1576145	73.606	0.865	16636	0.777	0.045	22.1	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/23/2021	57587	724	753.429	280	2	3.429	2689.316	33.811	35.185	13.076	0.093	0.16	1.1									17523	1593668	74.424	0.818	16966	0.792	0.044	22.5	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/24/2021	58430	843	766.857	283	3	2.714	2728.684	39.368	35.812	13.216	0.14	0.127	1.1									14947	1608615	75.122	0.698	16960	0.792	0.045	22.1	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/25/2021	59167	737	773.857	287	4	2.429	2763.102	34.418	36.139	13.403	0.187	0.113	1.09									16431	1625046	75.89	0.767	17266	0.806	0.045	22.3	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/26/2021	59922	755	786.143	288	1	2.143	2798.361	35.259	36.713	13.45	0.047	0.1	1.08									15259	1640305	76.602	0.713	16867	0.788	0.047	21.5	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/27/2021	60694	772	786.429	290	2	2.286	2834.413	36.052	36.726	13.543	0.093	0.107	1.08									19420	1659725	77.509	0.907	17340	0.81	0.045	22	tests performed												79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/28/2021	61586	892	787.143	297	7	3	2876.07	41.656	36.76	13.87	0.327	0.14	1.08									18132	1677857	78.356	0.847	17175	0.802	0.046	21.8	tests performed	0	0					0	0				79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/29/2021	62445	859	797.429	305	8	3.857	2916.185	40.115	37.24	14.244	0.374	0.18	1.07									16226	1694083	79.114	0.758	16848	0.787	0.047	21.1	tests performed	5286	5286			5286	5286	0.02	0.02			247	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/30/2021	63293	848	815.143	313	8	4.714	2955.787	39.602	38.067	14.617	0.374	0.22	1.06									14316	1708399	79.782	0.669	16390	0.765	0.05	20.1	tests performed	37825	37825			32539	18912	0.18	0.18			883	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	1/31/2021	64157	864	818.143	316	3	4.714	2996.136	40.349	38.207	14.757	0.14	0.22	1.05									13537	1721936	80.415	0.632	16189	0.756	0.051	19.8	tests performed	59154	59154			21329	19718	0.28	0.28			921	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/1/2021	64983	826	830.857	323	7	5.143	3034.71	38.574	38.801	15.084	0.327	0.24	1.04									12340	1734276	80.991	0.576	15604	0.729	0.053	18.8	tests performed	95550	95550			36396	23888	0.45	0.45			1116	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/2/2021	65698	715	825.143	330	7	6	3068.1	33.391	38.534	15.411	0.327	0.28	1.02									13218	1747494	81.608	0.617	15313	0.715	0.054	18.6	tests performed	118767	118767			23217	23753	0.55	0.55			1109	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/3/2021	66409	711	816.429	332	2	6	3101.304	33.204	38.127	15.504	0.093	0.28	1.02									14860	1762354	82.302	0.694	14661	0.685	0.056	18	tests performed	139914	139914			21147	23319	0.65	0.65			1089	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/4/2021	67115	706	789.857	339	7	6	3134.274	32.97	36.886	15.831	0.327	0.28	1.01									12024	1774378	82.864	0.562	13789	0.644	0.057	17.5	tests performed	146327	146327			6413	20904	0.68	0.68			976	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/5/2021	67850	735	772.143	343	4	5.429	3168.599	34.325	36.059	16.018	0.187	0.254	1.01									14749	1789127	83.552	0.689	13578	0.634	0.057	17.6	tests performed	156310	156310			9983	21575	0.73	0.73			1008	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/6/2021	68576	726	754.714	351	8	5.429	3202.503	33.904	35.245	16.392	0.374	0.254	1.02									15746	1804873	84.288	0.735	13782	0.644	0.055	18.3	tests performed	160148	160148			3838	17475	0.75	0.75			816	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/7/2021	69348	772	741.571	356	5	5.714	3238.556	36.052	34.631	16.625	0.234	0.267	1.02									12145	1817018	84.855	0.567	13583	0.634	0.055	18.3	tests performed	161773	161773			1625	14660	0.76	0.76			685	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/8/2021	70235	887	750.286	365	9	6	3279.979	41.423	35.038	17.046	0.42	0.28	1.03									14402	1831420	85.527	0.673	13878	0.648	0.054	18.5	tests performed	167762	167762			5989	10316	0.78	0.78			482	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/9/2021	71211	976	787.571	370	5	5.714	3325.558	45.579	36.78	17.279	0.234	0.267	1.03									16493	1847913	86.298	0.77	14346	0.67	0.055	18.2	tests performed	174193	174193			6431	7918	0.81	0.81			370	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/10/2021	72174	963	823.571	375	5	6.143	3370.53	44.972	38.461	17.513	0.234	0.287	1.02									19687	1867600	87.217	0.919	15035	0.702	0.055	18.3	tests performed	176725	176725			2532	5259	0.83	0.83			246	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/11/2021	73116	942	857.286	379	4	5.714	3414.521	43.991	40.035	17.699	0.187	0.267	1									15543	1883143	87.943	0.726	15538	0.726	0.055	18.1	tests performed	178087	178087			1362	4537	0.83	0.83			212	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/12/2021	74056	940	886.571	384	5	5.857	3458.419	43.898	41.403	17.933	0.234	0.274	0.98									16387	1899530	88.708	0.765	15772	0.737	0.056	17.8	tests performed	179197	179197			1110	3270	0.84	0.84			153	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/13/2021	74852	796	896.571	390	6	5.571	3495.593	37.173	41.87	18.213	0.28	0.26	0.96									16866	1916396	89.496	0.788	15932	0.744	0.056	17.8	tests performed	186654	186654			7457	3787	0.87	0.87			177	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/14/2021	75654	802	900.857	397	7	5.857	3533.046	37.453	42.07	18.54	0.327	0.274	0.94									15430	1931826	90.216	0.721	16401	0.766	0.055	18.2	tests performed	189349	189349			2695	3939	0.88	0.88			184	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/15/2021	76428	774	884.714	403	6	5.429	3569.192	36.146	41.316	18.82	0.28	0.254	0.91									11895	1943721	90.772	0.555	16043	0.749	0.055	18.1	tests performed	192938	192938			3589	3597	0.9	0.9			168	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/16/2021	77184	756	853.286	409	6	5.571	3604.497	35.305	39.848	19.1	0.28	0.26	0.89									13585	1957306	91.406	0.634	15628	0.73	0.055	18.3	tests performed	196163	196163			3225	3139	0.92	0.92			147	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/17/2021	77906	722	818.857	422	13	6.714	3638.215	33.717	38.241	19.707	0.607	0.314	0.86									15386	1972692	92.125	0.719	15013	0.701	0.055	18.3	tests performed	210405	210405			14242	4811	0.98	0.98			225	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/18/2021	78420	514	757.714	430	8	7.286	3662.218	24.004	35.385	20.081	0.374	0.34	0.84									15554	1988246	92.851	0.726	15015	0.701	0.05	19.8	tests performed	233472	233472			23067	7912	1.09	1.09			369	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/19/2021	78937	517	697.286	433	3	7	3686.362	24.144	32.563	20.221	0.14	0.327	0.82									15909	2004155	93.594	0.743	14946	0.698	0.047	21.4	tests performed	263779	263779			30307	12083	1.23	1.23			564	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/20/2021	79480	543	661.143	435	2	6.429	3711.721	25.358	30.875	20.315	0.093	0.3	0.81									12936	2017091	94.198	0.604	14385	0.672	0.046	21.8	tests performed	302857	302857			39078	16600	1.41	1.41			775	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/21/2021	79999	519	620.714	445	10	6.857	3735.958	24.237	28.987	20.782	0.467	0.32	0.8									11779	2028870	94.748	0.55	13863	0.647	0.045	22.3	tests performed	338769	338769			35912	21346	1.58	1.58			997	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/22/2021	80517	518	584.143	450	5	6.714	3760.149	24.191	27.28	21.015	0.234	0.314	0.8									11222	2040092	95.272	0.524	13767	0.643	0.042	23.6	tests performed	354352	354352			15583	23059	1.65	1.65			1077	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/23/2021	81009	492	546.429	453	3	6.286	3783.125	22.976	25.518	21.155	0.14	0.294	0.79									13714	2053806	95.913	0.64	13786	0.644	0.04	25.2	tests performed	366907	366907			12555	24392	1.71	1.71			1139	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/24/2021	81467	458	508.714	457	4	5	3804.514	21.389	23.757	21.342	0.187	0.234	0.78									12198	2066004	96.483	0.57	13330	0.623	0.038	26.2	tests performed	393469	393469			26562	26152	1.84	1.84			1221	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/25/2021	81933	466	501.857	459	2	4.143	3826.276	21.762	23.437	21.435	0.093	0.193	0.78									13868	2079872	97.13	0.648	13089	0.611	0.038	26.1	tests performed						23797					1111	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/26/2021	82430	497	499	464	5	4.429	3849.486	23.21	23.303	21.669	0.234	0.207	0.78									12632	2092504	97.72	0.59	12621	0.589	0.04	25.3	tests performed	406633	406633				20408	1.9	1.9			953	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/27/2021	82890	460	487.143	464	0	4.143	3870.968	21.482	22.75	21.669	0	0.193	0.77									10421	2102925	98.207	0.487	12262	0.573	0.04	25.2	tests performed	441976	441976			35343	19874	2.06	2.06			928	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	2/28/2021	83094	204	442.143	464	0	2.714	3880.495	9.527	20.648	21.669	0	0.127	0.77									9822	2112747	98.665	0.459	11982	0.56	0.037	27.1	tests performed	466350	466350			24374	18226	2.18	2.18			851	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/1/2021	83552	458	433.571	476	12	3.714	3901.883	21.389	20.248	22.229	0.56	0.173	0.77									9949	2122696	99.13	0.465	11801	0.551	0.037	27.2	tests performed	509275	509275			42925	22132	2.38	2.38			1034	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/2/2021	83870	318	408.714	483	7	4.286	3916.734	14.851	19.087	22.556	0.327	0.2	0.78									10786	2133482	99.634	0.504	11382	0.532	0.036	27.8	tests performed	553821	553821			44546	26702	2.59	2.59			1247	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/3/2021	84226	356	394.143	484	1	3.857	3933.359	16.625	18.406	22.603	0.047	0.18	0.78									12883	2146365	100.235	0.602	11480	0.536	0.034	29.1	tests performed	599991	599991			46170	29503	2.8	2.8			1378	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/4/2021	84610	384	382.429	489	5	4.286	3951.292	17.933	17.859	22.836	0.234	0.2	0.79									13049	2159414	100.845	0.609	11363	0.531	0.034	29.7	tests performed	650991	650991			51000	35849	3.04	3.04			1674	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/5/2021	84960	350	361.429	493	4	4.143	3967.637	16.345	16.879	23.023	0.187	0.193	0.8									11895	2171309	101.4	0.555	11258	0.526	0.032	31.1	tests performed	699521	699521			48530	41841	3.27	3.27			1954	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/6/2021	85150	190	322.857	493	0	4.143	3976.51	8.873	15.077	23.023	0	0.193	0.81									11172	2182481	101.922	0.522	11365	0.531	0.028	35.2	tests performed	724278	724278			24757	40329	3.38	3.38			1883	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/7/2021	85695	545	371.571	502	9	5.429	4001.961	25.452	17.352	23.443	0.42	0.254	0.83									11809	2194290	102.473	0.551	11649	0.544	0.032	31.4	tests performed	729562	729562			5284	37602	3.41	3.41			1756	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/8/2021	86039	344	355.286	507	5	4.429	4018.026	16.065	16.592	23.677	0.234	0.207	0.83									7575	2201865	102.827	0.354	11310	0.528	0.031	31.8	tests performed	737062	737062			7500	32541	3.44	3.44			1520	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/9/2021	86343	304	353.286	511	4	4	4032.223	14.197	16.498	23.864	0.187	0.187	0.84									11615	2213480	103.37	0.542	11428	0.534	0.031	32.3	tests performed	743775	743775			6713	27136	3.47	3.47			1267	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/10/2021	86685	342	351.286	511	0	3.857	4048.194	15.971	16.405	23.864	0	0.18	0.84									12557	2226037	103.956	0.586	11382	0.532	0.031	32.4	tests performed	752098	752098			8323	21730	3.51	3.51			1015	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/11/2021	86989	304	339.857	520	9	4.429	4062.391	14.197	15.871	24.284	0.42	0.207	0.84									10819	2236856	104.461	0.505	11063	0.517	0.031	32.6	tests performed	759548	759548			7450	15508	3.55	3.55			724	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/12/2021	87286	297	332.286	525	5	4.571	4076.261	13.87	15.518	24.518	0.234	0.213	0.85									10396	2247252	104.947	0.485	10849	0.507	0.031	32.6	tests performed	760765	760765			1217	8749	3.55	3.55			409	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/13/2021	87600	314	350	526	1	4.714	4090.925	14.664	16.345	24.564	0.047	0.22	0.86									11539	2258791	105.486	0.539	10901	0.509	0.032	31.1	tests performed	770408	770408			9643	6590	3.6	3.6			308	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/14/2021	87907	307	316	527	1	3.571	4105.262	14.337	14.757	24.611	0.047	0.167	0.87									8564	2267355	105.886	0.4	10438	0.487	0.03	33	tests performed	773011	773011			2603	6207	3.61	3.61			290	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/15/2021	88238	331	314.143	532	5	3.571	4120.72	15.458	14.67	24.844	0.234	0.167	0.88									7154	2274509	106.22	0.334	10378	0.485	0.03	33	tests performed	784500	784500			11489	6777	3.66	3.66			316	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/16/2021	88392	154	292.714	532	0	3	4127.911	7.192	13.67	24.844	0	0.14	0.89									12098	2286607	106.785	0.565	10447	0.488	0.028	35.7	tests performed	796792	796792			12292	7574	3.72	3.72			354	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/17/2021	88862	470	311	537	5	3.714	4149.86	21.949	14.524	25.078	0.234	0.173	0.9									11926	2298533	107.342	0.557	10357	0.484	0.03	33.3	tests performed	806449	806449			9657	7764	3.77	3.77			363	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/18/2021	89024	162	290.714	537	0	2.429	4157.426	7.565	13.576	25.078	0	0.113	0.9									11421	2309954	107.875	0.533	10443	0.488	0.028	35.9	tests performed	815585	815585			9136	8005	3.81	3.81			374	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/19/2021	89497	473	315.857	544	7	2.714	4179.515	22.089	14.751	25.405	0.327	0.127	0.92									12101	2322055	108.44	0.565	10686	0.499	0.03	33.8	tests performed	824523	824523			8938	9108	3.85	3.85			425	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/20/2021	89655	158	293.571	544	0	2.571	4186.894	7.379	13.71	25.405	0	0.12	0.92									11742	2333797	108.988	0.548	10715	0.5	0.027	36.5	tests performed	829220	829220			4697	8402	3.87	3.87			392	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/21/2021	90200	545	327.571	546	2	2.714	4212.345	25.452	15.298	25.498	0.093	0.127	0.93									9180	2342977	109.417	0.429	10803	0.505	0.03	33	tests performed	829865	829865			645	8122	3.88	3.88			379	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/22/2021	90514	314	325.143	551	5	2.714	4227.009	14.664	15.184	25.732	0.234	0.127	0.92									8618	2351595	109.82	0.402	11012	0.514	0.03	33.9	tests performed	838355	838355			8490	7694	3.92	3.92			359	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/23/2021	90765	251	339	552	1	2.857	4238.731	11.722	15.831	25.778	0.047	0.133	0.9									10453	2362048	110.308	0.488	10777	0.503	0.031	31.8	tests performed						7246					338	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/24/2021	91018	253	308	552	0	2.143	4250.546	11.815	14.384	25.778	0	0.1	0.89									11035	2373083	110.823	0.515	10650	0.497	0.029	34.6	tests performed						7176					335	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/25/2021	91289	271	323.571	554	2	2.429	4263.202	12.656	15.111	25.872	0.093	0.113	0.88									11580	2384663	111.364	0.541	10673	0.498	0.03	33	tests performed						7179					335	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/26/2021	91561	272	294.857	557	3	1.857	4275.904	12.702	13.77	26.012	0.14	0.087	0.88									10956	2395619	111.876	0.512	10509	0.491	0.028	35.6	tests performed						7211					337	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/27/2021	91839	278	312	558	1	2	4288.887	12.983	14.57	26.059	0.047	0.093	0.87									11671	2407290	112.421	0.545	10499	0.49	0.03	33.7	tests performed	884164	884164				7849	4.13	4.13			367	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/28/2021	92088	249	269.714	561	3	2.143	4300.515	11.628	12.596	26.199	0.14	0.1	0.86									9210	2416500	112.851	0.43	10503	0.49	0.026	38.9	tests performed	894053	894053			9889	9170	4.18	4.18			428	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/29/2021	92303	215	255.571	566	5	2.143	4310.555	10.041	11.935	26.432	0.234	0.1	0.86									6711	2423211	113.164	0.313	10231	0.478	0.025	40	tests performed	894365	894365			312	8001	4.18	4.18			374	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
LKA	Asia	Sri Lanka	3/30/2021	92442	139	239.571	566	0	2	4317.047	6.491	11.188	26.432	0	0.093	0.86									11095	2434306	113.682	0.518	10323	0.482	0.023	43.1	tests performed	903467	903467			9102	7993	4.22	4.22			373	79.17	21413250	341.955	34.1	10.069	5.331	11669.077	0.7	197.093	10.68	0.3	27		3.6	76.98	0.782
